"","lat","long","plot_id","great_huki_year","month","year","assessment_type","assessment_date","years_posthuki","avrainvillea_lacerata","acanthophora_spicifera","gracilaria_salicornia","other","bryopsis_pinata","caulerpa_racemosa","caulerpa_sertularioides","codium_edule","chondria_spp","cladophora_spp","cladophoropsis_spp","dictyosphaeria_cavernosa","dictyota_acutiloba","dictyota_friabilis","dictyota_sandvicensis","dictyota_spp","gracilaria_coronopifolia","gracilaria_parvispora","galaxaura_rugosa","halimeda_discoidea","halophila_hawaiiana","hydroclathrus_clathratus","hypnea_spp","leptolyngbya_crosbyana","lyngbya_majuscula","laurencia_nidifica","neomeris_spp","padina_spp","spyridia_filamentosa","ulva_flexuosa","rock","sand","sand_depth_mean"
"3001",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3002",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3003",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3004",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3005",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006",21.28005,-157.72693,"plot465",NA,7,2024,"assessed",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007",21.28005,-157.72693,"plot465",NA,7,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3008",21.28005,-157.73224,"plot339",NA,4,2024,"after_huki","2024-04-08",0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,30,2,0,0,0,0,48,4,3.333333333
"3009",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3011",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3012",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3013",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3014",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3015",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3016",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3017",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3018",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3019",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3020",21.28005,-157.73224,"plot339",NA,4,2024,"assessed",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3021",21.28005,-157.73224,"plot339",NA,4,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3022",21.28014,-157.72703,"plot469",NA,6,2024,"after_huki","2024-06-24",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,1,2.716981132
"3023",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3024",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3025",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3026",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3027",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3028",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3029",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3031",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3032",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3033",21.28014,-157.72703,"plot469",NA,6,2024,"assessed",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3034",21.28014,-157.72703,"plot469",NA,6,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3035",21.28014,-157.72712,"plot470",NA,6,2024,"after_huki","2024-06-24",0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,52,3,4.892857143
"3036",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3037",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3039",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3040",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3041",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3042",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3043",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3044",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3045",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3046",21.28014,-157.72712,"plot470",NA,6,2024,"quadrat_survey",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3047",21.28014,-157.72712,"plot470",NA,6,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3048",21.28014,-157.72722,"plot471",2010,10,2019,"huki","2019-10-01",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,21,2,2.636363636
"3049",21.28014,-157.72722,"plot471",2010,7,2024,"huki","2024-07-24",6,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,11,68,2.897058824
"3050",21.28014,-157.73224,"plot340",NA,4,2024,"after_huki","2024-04-08",0,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,25,1,0,1,0,0,61,2,2.625
"3051",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3052",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3053",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3054",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3055",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3056",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3057",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3058",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3059",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3060",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3061",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3062",21.28014,-157.73224,"plot340",NA,4,2024,"huki",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3063",21.28014,-157.73224,"plot340",NA,4,2024,"before_huki","2024-04-08",0,3,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,1,0,5,0,33,3,0,0,0,0,52,2,2.875
"3064",21.28014,-157.73234,"plot474",NA,10,2024,"after_huki","2024-10-19",0,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,34,4,4.333333333
"3065",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3066",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3067",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3068",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3070",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3071",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3072",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3073",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3074",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3075",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076",21.28014,-157.73234,"plot474",NA,10,2024,"assessed",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3077",21.28014,-157.73234,"plot474",NA,10,2024,"before_huki","2023-12-24",0,7,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,14,2,4.909090909
"3078",21.28014,-157.7335,"plot475",NA,12,2024,"after_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3079",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3080",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3082",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3083",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3084",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3085",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3086",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3087",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3088",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3089",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3090",21.28014,-157.7335,"plot475",NA,12,2024,"estimated",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3091",21.28014,-157.7335,"plot475",NA,12,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3092",21.28023,-157.72799,"plot478",NA,7,2024,"after_huki","2024-07-08",0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,41,2,2
"3093",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3094",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3095",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3096",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3097",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3098",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3099",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3100",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3101",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3102",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3103",21.28023,-157.72799,"plot478",NA,7,2024,"assessed",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3104",21.28023,-157.72799,"plot478",NA,7,2024,"before_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105",21.28023,-157.72838,"plot479",NA,8,2019,"huki","2019-08-12",3,7,19,8,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,10,68,3.220588235
"3106",21.28023,-157.72838,"plot479",NA,7,2024,"huki","2024-07-08",8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,21,0,0,0,0,0,21,2,4.4
"3107",21.28023,-157.72848,"plot480",NA,5,2019,"huki","2019-05-21",1,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,24,3,3.278688525
"3108",21.28023,-157.72848,"plot480",NA,5,2024,"huki","2024-05-25",6,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,31,25,3.96
"3109",21.28023,-157.73166,"plot483",NA,12,2024,"estimated","2024-12-30",6,0,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,13,38,0
"3110",21.28023,-157.73186,"plot484",NA,12,2024,"estimated","2024-12-30",6,35,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,30,0
"3111",21.28023,-157.73224,"plot341",NA,4,2024,"after_huki","2024-04-08",0,3,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,31,1,0,0,1,0,62,4,4
"3112",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3113",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3114",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3115",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3116",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3117",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3118",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3119",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3120",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3121",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3122",21.28023,-157.73224,"plot341",NA,4,2024,"huki",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3123",21.28023,-157.73224,"plot341",NA,4,2024,"before_huki","2024-04-08",0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,30,0,0,0,0,0,53,2,2.1875
"3124",21.28023,-157.73321,"plot487",NA,12,2024,"after_huki",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3125",21.28023,-157.73321,"plot487",NA,12,2024,"estimated",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3126",21.28023,-157.73321,"plot487",NA,12,2024,"estimated",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3127",21.28023,-157.73321,"plot487",NA,12,2024,"estimated",NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3128",21.28023,-157.73321,"plot487",NA,12,2024,"estimated",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3129",21.28023,-157.73321,"plot487",NA,12,2024,"estimated",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
